Year,Country/area,Sector,Technology,Sub Technology,Number of Patents
2002,Slovenia,Building,Wind Energy,Wind Energy,1
2002,Slovenia,Power,Bioenergy,Biofuels,2
2002,Slovenia,Power,Bioenergy,Fuel from waste,1
2002,Slovenia,Power,Enabling Technologies,Batteries,2
2002,Slovenia,Power,Hydropower,Hydropower,3
2002,Slovenia,Power,Solar Energy,Solar Thermal,2
2002,Slovenia,Power,Wind Energy,Wind Energy,5
2002,South Africa,Building,Enabling Technologies,Smart Grids,7
2002,South Africa,Building,Solar Energy,Solar Thermal,4
2002,South Africa,Building,Wind Energy,Wind Energy,2
2002,South Africa,CCUS,Enabling Technologies,CCUS,9
2002,South Africa,Industry,Enabling Technologies,CCUS,2
2002,South Africa,Industry,Enabling Technologies,Cross-cutting,2
2002,South Africa,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),7
2002,South Africa,Power,Bioenergy,Biofuels,6
2002,South Africa,Power,Bioenergy,Fuel from waste,2
2002,South Africa,Power,Enabling Technologies,Batteries,14
2002,South Africa,Power,Enabling Technologies,Fuel Cells,16
2002,South Africa,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),2
2002,South Africa,Power,Hydropower,Hydropower,2
2002,South Africa,Power,Ocean Energy,Ocean Energy,2
2002,South Africa,Power,Solar Energy,PV,2
2002,South Africa,Power,Solar Energy,Solar Thermal,10
2002,South Africa,Power,Wind Energy,Wind Energy,14
2002,South Africa,Transport,Bioenergy,Biofuels,1
2002,South Africa,Transport,Enabling Technologies,Electromobility - Charging Stations,1
2002,South Africa,Transport,Enabling Technologies,Electromobility - Electric Energy Management,2
2002,South Africa,Transport,Enabling Technologies,Electromobility - Energy Storage,1
2002,South Africa,Transport,Enabling Technologies,Energy Efficiency,6
2002,South Africa,Waste,Solar Energy,PV - Thermal Hybrid,5
2002,Spain,Building,Enabling Technologies,Energy Efficiency,9
2002,Spain,Building,Enabling Technologies,Fuel Cells,1
2002,Spain,Building,Enabling Technologies,Smart Grids,11
2002,Spain,Building,Geothermal Energy,Heat pumps,1
2002,Spain,Building,Solar Energy,PV,8
2002,Spain,Building,Solar Energy,PV - Thermal Hybrid,4
2002,Spain,Building,Solar Energy,Solar Thermal,11
2002,Spain,Building,Wind Energy,Wind Energy,13
2002,Spain,CCUS,Enabling Technologies,CCUS,12
2002,Spain,Industry,Enabling Technologies,Cross-cutting,2
2002,Spain,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),5
2002,Spain,Power,Bioenergy,Biofuels,26
2002,Spain,Power,Bioenergy,Fuel from waste,17
2002,Spain,Power,Enabling Technologies,Batteries,50
2002,Spain,Power,Enabling Technologies,Energy Storage - General,8
2002,Spain,Power,Enabling Technologies,Fuel Cells,47
2002,Spain,Power,Enabling Technologies,Thermal energy storage,6
2002,Spain,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),11
2002,Spain,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),9
2002,Spain,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",6
2002,Spain,Power,Geothermal Energy,Geothermal Energy,1
2002,Spain,Power,Hydropower,Hydropower,16
2002,Spain,Power,Ocean Energy,Ocean Energy,15
2002,Spain,Power,Solar Energy,PV,39
2002,Spain,Power,Solar Energy,PV - Thermal Hybrid,1
2002,Spain,Power,Solar Energy,Solar Thermal,54
2002,Spain,Power,Wind Energy,Wind Energy,152
2002,Spain,Transport,Bioenergy,Biofuels,16
2002,Spain,Transport,Enabling Technologies,Electromobility - Charging Stations,11
2002,Spain,Transport,Enabling Technologies,Electromobility - Electric Energy Management,7
2002,Spain,Transport,Enabling Technologies,Electromobility - Energy Storage,20
2002,Spain,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,2
2002,Spain,Transport,Enabling Technologies,Electromobility - Machine related technology ,16
2002,Spain,Transport,Enabling Technologies,Energy Efficiency,46
2002,Spain,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),10
2002,Spain,Waste,Solar Energy,PV - Thermal Hybrid,3
2002,Spain,Waste,Wind Energy,Wind Energy,1
2002,Sweden,Building,Enabling Technologies,Energy Efficiency,3
2002,Sweden,Building,Enabling Technologies,Smart Grids,1
2002,Sweden,Building,Solar Energy,Solar Thermal,1
2002,Sweden,Building,Wind Energy,Wind Energy,1
2002,Sweden,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2002,Sweden,Power,Bioenergy,Biofuels,4
2002,Sweden,Power,Bioenergy,Fuel from waste,5
2002,Sweden,Power,Enabling Technologies,Batteries,5
2002,Sweden,Power,Enabling Technologies,Energy Storage - General,1
2002,Sweden,Power,Enabling Technologies,Fuel Cells,2
2002,Sweden,Power,Enabling Technologies,Thermal energy storage,2
2002,Sweden,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2002,Sweden,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2002,Sweden,Power,Geothermal Energy,Geothermal Energy,2
2002,Sweden,Power,Ocean Energy,Ocean Energy,3
2002,Sweden,Power,Solar Energy,PV,1
2002,Sweden,Power,Solar Energy,Solar Thermal,2
2002,Sweden,Power,Wind Energy,Wind Energy,13
2002,Sweden,Transport,Bioenergy,Biofuels,1
2002,Sweden,Transport,Enabling Technologies,Electromobility - Charging Stations,4
2002,Sweden,Transport,Enabling Technologies,Electromobility - Electric Energy Management,3
2002,Sweden,Transport,Enabling Technologies,Electromobility - Energy Storage,5
2002,Sweden,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,1
2002,Sweden,Transport,Enabling Technologies,Electromobility - Machine related technology ,5
2002,Sweden,Transport,Enabling Technologies,Energy Efficiency,4
2002,Sweden,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2002,Sweden,Waste,Solar Energy,PV - Thermal Hybrid,1
2002,Switzerland,Building,Solar Energy,PV - Thermal Hybrid,1
2002,Switzerland,Building,Solar Energy,Solar Thermal,1
2002,Switzerland,Power,Bioenergy,Biofuels,1
2002,Switzerland,Power,Bioenergy,Fuel from waste,1
2002,Switzerland,Power,Enabling Technologies,Fuel Cells,4
2002,Switzerland,Power,Wind Energy,Wind Energy,1
2002,Switzerland,Transport,Bioenergy,Biofuels,1
2002,Switzerland,Transport,Enabling Technologies,Energy Efficiency,1
2002,Tajikistan,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2002,Tajikistan,Power,Hydropower,Hydropower,1
2002,Tunisia,Waste,Solar Energy,PV - Thermal Hybrid,1
2002,Turkey,Power,Enabling Technologies,Energy Storage - General,1
2002,Turkey,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",1
2002,Turkey,Power,Solar Energy,Solar Thermal,7
2002,Turkey,Power,Wind Energy,Wind Energy,4
2002,Turkey,Transport,Enabling Technologies,Electromobility - Charging Stations,1
2002,Ukraine,Building,Wind Energy,Wind Energy,1
2002,Ukraine,CCUS,Enabling Technologies,CCUS,1
2002,Ukraine,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),1
2002,Ukraine,Power,Bioenergy,Biofuels,5
2002,Ukraine,Power,Bioenergy,Fuel from waste,3
2002,Ukraine,Power,Enabling Technologies,Batteries,6
2002,Ukraine,Power,Enabling Technologies,Fuel Cells,2
2002,Ukraine,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),1
2002,Ukraine,Power,Hydropower,Hydropower,6
2002,Ukraine,Power,Ocean Energy,Ocean Energy,1
2002,Ukraine,Power,Solar Energy,Solar Thermal,2
2002,Ukraine,Power,Wind Energy,Wind Energy,6
2002,Ukraine,Transport,Enabling Technologies,Electromobility - Charging Stations,1
2002,Ukraine,Transport,Enabling Technologies,Energy Efficiency,6
2002,United States of America,Building,Enabling Technologies,Energy Efficiency,275
2002,United States of America,Building,Enabling Technologies,Fuel Cells,51
2002,United States of America,Building,Enabling Technologies,Smart Grids,169
2002,United States of America,Building,Geothermal Energy,Heat pumps,3
2002,United States of America,Building,Hydropower,Hydropower,7
2002,United States of America,Building,Solar Energy,PV,38
2002,United States of America,Building,Solar Energy,PV - Thermal Hybrid,14
2002,United States of America,Building,Solar Energy,Solar Thermal,39
2002,United States of America,Building,Wind Energy,Wind Energy,12
2002,United States of America,CCUS,Enabling Technologies,CCUS,116
2002,United States of America,Industry,Bioenergy,Fuel from waste,2
2002,United States of America,Industry,Enabling Technologies,CCUS,7
2002,United States of America,Industry,Enabling Technologies,Cross-cutting,14
2002,United States of America,Industry,Enabling Technologies,Energy Efficiency,20
2002,United States of America,Industry,Enabling Technologies,Energy Storage - General,1
2002,United States of America,Industry,Enabling Technologies,Fuel Cells,12
2002,United States of America,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),37
2002,United States of America,Power,Bioenergy,Biofuels,94
2002,United States of America,Power,Bioenergy,Fuel from waste,76
2002,United States of America,Power,Enabling Technologies,Batteries,1250
2002,United States of America,Power,Enabling Technologies,Energy Storage - General,32
2002,United States of America,Power,Enabling Technologies,Fuel Cells,1414
2002,United States of America,Power,Enabling Technologies,Others,4
2002,United States of America,Power,Enabling Technologies,Thermal energy storage,62
2002,United States of America,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",98
2002,United States of America,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),180
2002,United States of America,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),105
2002,United States of America,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",50
2002,United States of America,Power,Geothermal Energy,Geothermal Energy,18
2002,United States of America,Power,Hydropower,Hydropower,47
2002,United States of America,Power,Ocean Energy,Ocean Energy,37
2002,United States of America,Power,Solar Energy,PV,498
2002,United States of America,Power,Solar Energy,PV - Thermal Hybrid,8
2002,United States of America,Power,Solar Energy,Solar Thermal,163
2002,United States of America,Power,Wind Energy,Wind Energy,234
2002,United States of America,Transport,Bioenergy,Biofuels,116
2002,United States of America,Transport,Enabling Technologies,Electromobility - Charging Stations,252
2002,United States of America,Transport,Enabling Technologies,Electromobility - Electric Energy Management,230
2002,United States of America,Transport,Enabling Technologies,Electromobility - Energy Storage,389
2002,United States of America,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,71
2002,United States of America,Transport,Enabling Technologies,Electromobility - Machine related technology ,296
2002,United States of America,Transport,Enabling Technologies,Energy Efficiency,405
2002,United States of America,Transport,Enabling Technologies,Smart Grids,8
2002,United States of America,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),183
2002,United States of America,Waste,Solar Energy,PV - Thermal Hybrid,52
2002,United States of America,Waste,Wind Energy,Wind Energy,2
2002,Uruguay,Power,Solar Energy,Solar Thermal,2
2002,United Kingdom,Building,Enabling Technologies,Energy Efficiency,14
2002,United Kingdom,Building,Enabling Technologies,Fuel Cells,2
2002,United Kingdom,Building,Enabling Technologies,Smart Grids,9
2002,United Kingdom,Building,Geothermal Energy,Heat pumps,1
2002,United Kingdom,Building,Solar Energy,PV,5
2002,United Kingdom,Building,Solar Energy,PV - Thermal Hybrid,1
2002,United Kingdom,Building,Solar Energy,Solar Thermal,5
2002,United Kingdom,Building,Wind Energy,Wind Energy,4
2002,United Kingdom,CCUS,Enabling Technologies,CCUS,8
2002,United Kingdom,Industry,Enabling Technologies,CCUS,1
2002,United Kingdom,Industry,Enabling Technologies,Cross-cutting,1
2002,United Kingdom,Industry,Enabling Technologies,Energy Efficiency,1
2002,United Kingdom,Industry,Enabling Technologies,Hydrogen (storage and distribution and applications),2
2002,United Kingdom,Power,Bioenergy,Biofuels,12
2002,United Kingdom,Power,Bioenergy,Fuel from waste,10
2002,United Kingdom,Power,Enabling Technologies,Batteries,52
2002,United Kingdom,Power,Enabling Technologies,Energy Storage - General,7
2002,United Kingdom,Power,Enabling Technologies,Fuel Cells,58
2002,United Kingdom,Power,Enabling Technologies,Thermal energy storage,5
2002,United Kingdom,Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",5
2002,United Kingdom,Power,Enabling Technologies,Hydrogen (storage and distribution and applications),10
2002,United Kingdom,Power,Enabling Technologies,Green hydrogen (water eloctrolysis),7
2002,United Kingdom,Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",5
2002,United Kingdom,Power,Geothermal Energy,Geothermal Energy,1
2002,United Kingdom,Power,Hydropower,Hydropower,13
2002,United Kingdom,Power,Ocean Energy,Ocean Energy,26
2002,United Kingdom,Power,Solar Energy,PV,34
2002,United Kingdom,Power,Solar Energy,PV - Thermal Hybrid,1
2002,United Kingdom,Power,Solar Energy,Solar Thermal,11
2002,United Kingdom,Power,Wind Energy,Wind Energy,35
2002,United Kingdom,Transport,Bioenergy,Biofuels,13
2002,United Kingdom,Transport,Enabling Technologies,Electromobility - Charging Stations,13
2002,United Kingdom,Transport,Enabling Technologies,Electromobility - Electric Energy Management,8
2002,United Kingdom,Transport,Enabling Technologies,Electromobility - Energy Storage,22
2002,United Kingdom,Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,4
2002,United Kingdom,Transport,Enabling Technologies,Electromobility - Machine related technology ,15
2002,United Kingdom,Transport,Enabling Technologies,Energy Efficiency,26
2002,United Kingdom,Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),2
2002,United Kingdom,Waste,Solar Energy,PV - Thermal Hybrid,3
2002,"China, Hong Kong SAR",Building,Enabling Technologies,Energy Efficiency,1
2002,"China, Hong Kong SAR",Building,Enabling Technologies,Fuel Cells,3
2002,"China, Hong Kong SAR",Building,Enabling Technologies,Smart Grids,6
2002,"China, Hong Kong SAR",Building,Geothermal Energy,Heat pumps,1
2002,"China, Hong Kong SAR",Building,Solar Energy,PV - Thermal Hybrid,1
2002,"China, Hong Kong SAR",Building,Solar Energy,Solar Thermal,3
2002,"China, Hong Kong SAR",Industry,Enabling Technologies,Energy Efficiency,2
2002,"China, Hong Kong SAR",Industry,Enabling Technologies,Fuel Cells,1
2002,"China, Hong Kong SAR",Power,Bioenergy,Biofuels,7
2002,"China, Hong Kong SAR",Power,Bioenergy,Fuel from waste,5
2002,"China, Hong Kong SAR",Power,Enabling Technologies,Batteries,86
2002,"China, Hong Kong SAR",Power,Enabling Technologies,Fuel Cells,20
2002,"China, Hong Kong SAR",Power,Enabling Technologies,Thermal energy storage,2
2002,"China, Hong Kong SAR",Power,Enabling Technologies,"Ultracapacitors, supercapacitors, double-layer capacitors",2
2002,"China, Hong Kong SAR",Power,Enabling Technologies,Hydrogen (storage and distribution and applications),8
2002,"China, Hong Kong SAR",Power,Enabling Technologies,Green hydrogen (water eloctrolysis),3
2002,"China, Hong Kong SAR",Power,Enabling Technologies,"Mechanical energy storage, e.g. flywheels or pressurised fluids",2
2002,"China, Hong Kong SAR",Power,Geothermal Energy,Geothermal Energy,2
2002,"China, Hong Kong SAR",Power,Hydropower,Hydropower,3
2002,"China, Hong Kong SAR",Power,Ocean Energy,Ocean Energy,3
2002,"China, Hong Kong SAR",Power,Solar Energy,PV,15
2002,"China, Hong Kong SAR",Power,Solar Energy,Solar Thermal,5
2002,"China, Hong Kong SAR",Power,Wind Energy,Wind Energy,6
2002,"China, Hong Kong SAR",Transport,Bioenergy,Biofuels,2
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Charging Stations,6
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Electric Energy Management,3
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Energy Storage,8
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Information/Communication Technologies,2
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Electromobility - Machine related technology ,6
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Energy Efficiency,2
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Smart Grids,2
2002,"China, Hong Kong SAR",Transport,Enabling Technologies,Hydrogen (storage and distribution and applications),3
